,song,singer,id,url,preview_urls,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id.1,uri,track_href,analysis_url,duration_ms,time_signature,hot,cluster
3642,Ten Thousand Miles,Eliza Carthy,6cLOJPqpeGL7Aknccih86Q,https://open.spotify.com/track/6cLOJPqpeGL7Aknccih86Q,,0.658,0.323,2.0,-13.707,1.0,0.0297,0.19,0.00148,0.189,0.544,105.001,audio_features,6cLOJPqpeGL7Aknccih86Q,spotify:track:6cLOJPqpeGL7Aknccih86Q,https://api.spotify.com/v1/tracks/6cLOJPqpeGL7Aknccih86Q,https://api.spotify.com/v1/audio-analysis/6cLOJPqpeGL7Aknccih86Q,179800.0,4.0,False,11
3643,Cavanaugh Park,Something Corporate,4bjb2Bcc7fC5iOqxr3AMoG,https://open.spotify.com/track/4bjb2Bcc7fC5iOqxr3AMoG,,0.389,0.492,11.0,-7.494,1.0,0.0288,0.0269,0.000152,0.117,0.276,147.035,audio_features,4bjb2Bcc7fC5iOqxr3AMoG,spotify:track:4bjb2Bcc7fC5iOqxr3AMoG,https://api.spotify.com/v1/tracks/4bjb2Bcc7fC5iOqxr3AMoG,https://api.spotify.com/v1/audio-analysis/4bjb2Bcc7fC5iOqxr3AMoG,258267.0,3.0,False,10
3644,Wont Get Fooled Again,The Who,0cJPLFrlV7TTCyPLupHzcH,https://open.spotify.com/track/0cJPLFrlV7TTCyPLupHzcH,,0.686,0.92,2.0,-6.231,1.0,0.0566,0.301,0.27,0.0807,0.225,135.027,audio_features,0cJPLFrlV7TTCyPLupHzcH,spotify:track:0cJPLFrlV7TTCyPLupHzcH,https://api.spotify.com/v1/tracks/0cJPLFrlV7TTCyPLupHzcH,https://api.spotify.com/v1/audio-analysis/0cJPLFrlV7TTCyPLupHzcH,511400.0,4.0,False,11
3647,Weve Only Just Begun,Carpenters,3m167vBQI5YLK0a1m6L6Y1,https://open.spotify.com/track/3m167vBQI5YLK0a1m6L6Y1,,0.41,0.321,9.0,-11.771,1.0,0.0292,0.771,3.34e-06,0.103,0.301,86.553,audio_features,3m167vBQI5YLK0a1m6L6Y1,spotify:track:3m167vBQI5YLK0a1m6L6Y1,https://api.spotify.com/v1/tracks/3m167vBQI5YLK0a1m6L6Y1,https://api.spotify.com/v1/audio-analysis/3m167vBQI5YLK0a1m6L6Y1,185160.0,4.0,False,2
3648,Boys ,Charli XCX,059feKzEm6o3GiU6y3nEvy,https://open.spotify.com/track/059feKzEm6o3GiU6y3nEvy,,0.867,0.545,2.0,-5.192,1.0,0.0625,0.0646,0.000289,0.0505,0.525,139.943,audio_features,059feKzEm6o3GiU6y3nEvy,spotify:track:059feKzEm6o3GiU6y3nEvy,https://api.spotify.com/v1/tracks/059feKzEm6o3GiU6y3nEvy,https://api.spotify.com/v1/audio-analysis/059feKzEm6o3GiU6y3nEvy,162586.0,4.0,False,11
3649,Folsom Prison Blues,Johnny Cash,2fDHuS1PTkHBbCWWZF1ph9,https://open.spotify.com/track/2fDHuS1PTkHBbCWWZF1ph9,,0.621,0.524,0.0,-15.269,1.0,0.0803,0.0652,0.00199,0.893,0.889,110.586,audio_features,2fDHuS1PTkHBbCWWZF1ph9,spotify:track:2fDHuS1PTkHBbCWWZF1ph9,https://api.spotify.com/v1/tracks/2fDHuS1PTkHBbCWWZF1ph9,https://api.spotify.com/v1/audio-analysis/2fDHuS1PTkHBbCWWZF1ph9,162653.0,4.0,False,4
3650,Equally Stupid,Unwound,5bzEmmMJekIP0QkBeciUFF,https://open.spotify.com/track/5bzEmmMJekIP0QkBeciUFF,,0.379,0.914,9.0,-6.035,0.0,0.0473,0.00105,0.00694,0.183,0.673,147.912,audio_features,5bzEmmMJekIP0QkBeciUFF,spotify:track:5bzEmmMJekIP0QkBeciUFF,https://api.spotify.com/v1/tracks/5bzEmmMJekIP0QkBeciUFF,https://api.spotify.com/v1/audio-analysis/5bzEmmMJekIP0QkBeciUFF,185925.0,5.0,False,7
3653,Butterflies ,Kacey Musgraves,30VHURM5NOfoZmqp2iKawS,https://open.spotify.com/track/30VHURM5NOfoZmqp2iKawS,,0.689,0.614,4.0,-6.137,0.0,0.0306,0.252,1.95e-05,0.178,0.411,141.97,audio_features,30VHURM5NOfoZmqp2iKawS,spotify:track:30VHURM5NOfoZmqp2iKawS,https://api.spotify.com/v1/tracks/30VHURM5NOfoZmqp2iKawS,https://api.spotify.com/v1/audio-analysis/30VHURM5NOfoZmqp2iKawS,219053.0,4.0,False,6
3654,Pimps & Playas ,Lifestyle,25DvyGzVgFHoBhBIRCR7rx,https://open.spotify.com/track/25DvyGzVgFHoBhBIRCR7rx,,0.626,0.376,10.0,-6.133,1.0,0.663,0.28,0.0,0.242,0.82,94.917,audio_features,25DvyGzVgFHoBhBIRCR7rx,spotify:track:25DvyGzVgFHoBhBIRCR7rx,https://api.spotify.com/v1/tracks/25DvyGzVgFHoBhBIRCR7rx,https://api.spotify.com/v1/audio-analysis/25DvyGzVgFHoBhBIRCR7rx,345792.0,4.0,False,2
3656,You Can Dress  Em Up ,Mojo Nixon,5MXUnLGCMA0Nh6WomwYFkD,https://open.spotify.com/track/5MXUnLGCMA0Nh6WomwYFkD,,0.699,0.764,0.0,-13.737,1.0,0.0488,0.227,0.000603,0.458,0.917,128.925,audio_features,5MXUnLGCMA0Nh6WomwYFkD,spotify:track:5MXUnLGCMA0Nh6WomwYFkD,https://api.spotify.com/v1/tracks/5MXUnLGCMA0Nh6WomwYFkD,https://api.spotify.com/v1/audio-analysis/5MXUnLGCMA0Nh6WomwYFkD,171067.0,4.0,False,8
3657,Forever in Ebony Drowning,Hecate Enthroned,15mQtsy5qKQdsM980SvZI6,https://open.spotify.com/track/15mQtsy5qKQdsM980SvZI6,,0.142,0.936,10.0,-9.037,0.0,0.0845,0.0305,0.69,0.105,0.0389,78.312,audio_features,15mQtsy5qKQdsM980SvZI6,spotify:track:15mQtsy5qKQdsM980SvZI6,https://api.spotify.com/v1/tracks/15mQtsy5qKQdsM980SvZI6,https://api.spotify.com/v1/audio-analysis/15mQtsy5qKQdsM980SvZI6,362973.0,4.0,False,13
3658,In My Arms,Mylo,68Q4aLzOfQNWo8QQHa3lZw,https://open.spotify.com/track/68Q4aLzOfQNWo8QQHa3lZw,,0.658,0.445,5.0,-6.527,1.0,0.0343,0.000438,0.608,0.271,0.942,119.99,audio_features,68Q4aLzOfQNWo8QQHa3lZw,spotify:track:68Q4aLzOfQNWo8QQHa3lZw,https://api.spotify.com/v1/tracks/68Q4aLzOfQNWo8QQHa3lZw,https://api.spotify.com/v1/audio-analysis/68Q4aLzOfQNWo8QQHa3lZw,226440.0,4.0,False,8
3660,Birth of Ghana,Lord Kitchener,0HFYcmjhjWUOb5DC0uA36t,https://open.spotify.com/track/0HFYcmjhjWUOb5DC0uA36t,,0.717,0.385,10.0,-15.481,1.0,0.312,0.943,4.2e-05,0.0448,0.832,92.051,audio_features,0HFYcmjhjWUOb5DC0uA36t,spotify:track:0HFYcmjhjWUOb5DC0uA36t,https://api.spotify.com/v1/tracks/0HFYcmjhjWUOb5DC0uA36t,https://api.spotify.com/v1/audio-analysis/0HFYcmjhjWUOb5DC0uA36t,170240.0,4.0,False,12
3661,Come Together,The Beatles,2EqlS6tkEnglzr7tkKAAYD,https://open.spotify.com/track/2EqlS6tkEnglzr7tkKAAYD,,0.533,0.376,9.0,-11.913,0.0,0.0393,0.0302,0.248,0.0926,0.187,165.007,audio_features,2EqlS6tkEnglzr7tkKAAYD,spotify:track:2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/tracks/2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/audio-analysis/2EqlS6tkEnglzr7tkKAAYD,259947.0,4.0,False,7
3662,Mo Money Mo Problems,The Notorious B.I.G. ,4INDiWSKvqSKDEu7mh8HFz,https://open.spotify.com/track/4INDiWSKvqSKDEu7mh8HFz,,0.845,0.884,6.0,-4.506,0.0,0.0759,0.0128,2.1e-06,0.203,0.904,104.536,audio_features,4INDiWSKvqSKDEu7mh8HFz,spotify:track:4INDiWSKvqSKDEu7mh8HFz,https://api.spotify.com/v1/tracks/4INDiWSKvqSKDEu7mh8HFz,https://api.spotify.com/v1/audio-analysis/4INDiWSKvqSKDEu7mh8HFz,257400.0,4.0,False,6
3663,Candle in the Wind,Elton John,1L9fzw2pXprOqtemTwtxXF,https://open.spotify.com/track/1L9fzw2pXprOqtemTwtxXF,,0.602,0.536,4.0,-9.74,1.0,0.0288,0.183,1.9e-05,0.0802,0.506,124.558,audio_features,1L9fzw2pXprOqtemTwtxXF,spotify:track:1L9fzw2pXprOqtemTwtxXF,https://api.spotify.com/v1/tracks/1L9fzw2pXprOqtemTwtxXF,https://api.spotify.com/v1/audio-analysis/1L9fzw2pXprOqtemTwtxXF,228933.0,4.0,False,11
3664,Something Isn t Right,Herbert,4pyEiYJSJvK6Q2o39vVHYp,https://open.spotify.com/track/4pyEiYJSJvK6Q2o39vVHYp,,0.944,0.559,10.0,-6.646,0.0,0.038,0.324,0.000103,0.0696,0.825,112.982,audio_features,4pyEiYJSJvK6Q2o39vVHYp,spotify:track:4pyEiYJSJvK6Q2o39vVHYp,https://api.spotify.com/v1/tracks/4pyEiYJSJvK6Q2o39vVHYp,https://api.spotify.com/v1/audio-analysis/4pyEiYJSJvK6Q2o39vVHYp,224920.0,4.0,False,1
3665,Live At Palenque 2012,Ewigkeit,3QnaUSYFvMkWsHOJ1Ebzs2,https://open.spotify.com/track/3QnaUSYFvMkWsHOJ1Ebzs2,,0.386,0.999,7.0,-6.573,1.0,0.138,0.152,0.885,0.973,0.0292,150.061,audio_features,3QnaUSYFvMkWsHOJ1Ebzs2,spotify:track:3QnaUSYFvMkWsHOJ1Ebzs2,https://api.spotify.com/v1/tracks/3QnaUSYFvMkWsHOJ1Ebzs2,https://api.spotify.com/v1/audio-analysis/3QnaUSYFvMkWsHOJ1Ebzs2,142213.0,3.0,False,4
3666,The Strangers,St. Vincent,4OJZdAOrWKD4ZJXqfClIUR,https://open.spotify.com/track/4OJZdAOrWKD4ZJXqfClIUR,,0.529,0.457,8.0,-11.675,1.0,0.0508,0.385,0.613,0.178,0.222,140.983,audio_features,4OJZdAOrWKD4ZJXqfClIUR,spotify:track:4OJZdAOrWKD4ZJXqfClIUR,https://api.spotify.com/v1/tracks/4OJZdAOrWKD4ZJXqfClIUR,https://api.spotify.com/v1/audio-analysis/4OJZdAOrWKD4ZJXqfClIUR,244840.0,3.0,False,10
3667,Find Our Way To Freedom,The Dears,0gaipJi2aEVJUpIeGUkdkE,https://open.spotify.com/track/0gaipJi2aEVJUpIeGUkdkE,,0.504,0.683,2.0,-6.328,1.0,0.0404,0.396,0.085,0.25,0.585,142.167,audio_features,0gaipJi2aEVJUpIeGUkdkE,spotify:track:0gaipJi2aEVJUpIeGUkdkE,https://api.spotify.com/v1/tracks/0gaipJi2aEVJUpIeGUkdkE,https://api.spotify.com/v1/audio-analysis/0gaipJi2aEVJUpIeGUkdkE,269027.0,4.0,False,3
3668,10 Gebote,Kool Savas,3yW9Tiq9d78jvVXyYapaIq,https://open.spotify.com/track/3yW9Tiq9d78jvVXyYapaIq,,0.848,0.882,0.0,-5.469,1.0,0.334,0.00658,0.0,0.332,0.824,109.43,audio_features,3yW9Tiq9d78jvVXyYapaIq,spotify:track:3yW9Tiq9d78jvVXyYapaIq,https://api.spotify.com/v1/tracks/3yW9Tiq9d78jvVXyYapaIq,https://api.spotify.com/v1/audio-analysis/3yW9Tiq9d78jvVXyYapaIq,42227.0,3.0,False,10
3669,Too Much,Guy Clark,5jWqGLzrAlbO1bN2v8GdhP,https://open.spotify.com/track/5jWqGLzrAlbO1bN2v8GdhP,,0.868,0.376,1.0,-11.499,0.0,0.0642,0.201,4.34e-05,0.114,0.793,93.719,audio_features,5jWqGLzrAlbO1bN2v8GdhP,spotify:track:5jWqGLzrAlbO1bN2v8GdhP,https://api.spotify.com/v1/tracks/5jWqGLzrAlbO1bN2v8GdhP,https://api.spotify.com/v1/audio-analysis/5jWqGLzrAlbO1bN2v8GdhP,175360.0,4.0,False,6
3670,Let It Burn ,Jazmine Sullivan,6KOc6ViZB8NtfCVABmTe66,https://open.spotify.com/track/6KOc6ViZB8NtfCVABmTe66,,0.559,0.56,8.0,-7.508,0.0,0.0375,0.264,0.0,0.112,0.425,79.016,audio_features,6KOc6ViZB8NtfCVABmTe66,spotify:track:6KOc6ViZB8NtfCVABmTe66,https://api.spotify.com/v1/tracks/6KOc6ViZB8NtfCVABmTe66,https://api.spotify.com/v1/audio-analysis/6KOc6ViZB8NtfCVABmTe66,223093.0,4.0,False,13
3672,Push It,Salt‐n‐Pepa,6sT9MWlJManry3EQwf4V80,https://open.spotify.com/track/6sT9MWlJManry3EQwf4V80,,0.913,0.596,11.0,-12.477,0.0,0.0707,0.00658,0.00349,0.078,0.973,127.215,audio_features,6sT9MWlJManry3EQwf4V80,spotify:track:6sT9MWlJManry3EQwf4V80,https://api.spotify.com/v1/tracks/6sT9MWlJManry3EQwf4V80,https://api.spotify.com/v1/audio-analysis/6sT9MWlJManry3EQwf4V80,272133.0,4.0,False,1
3673,Welcome to Earth  ,Sturgill Simpson,09uV1Sli9wapcKQmmyaG4E,https://open.spotify.com/track/09uV1Sli9wapcKQmmyaG4E,,0.453,0.57,2.0,-7.08,1.0,0.0489,0.146,0.00292,0.0962,0.0773,122.67,audio_features,09uV1Sli9wapcKQmmyaG4E,spotify:track:09uV1Sli9wapcKQmmyaG4E,https://api.spotify.com/v1/tracks/09uV1Sli9wapcKQmmyaG4E,https://api.spotify.com/v1/audio-analysis/09uV1Sli9wapcKQmmyaG4E,293400.0,4.0,False,3
3674,The Last Thing,Cutting Crew,5lwY9q8JMIxzO3WUHdr4RM,https://open.spotify.com/track/5lwY9q8JMIxzO3WUHdr4RM,,0.348,0.482,0.0,-11.543,1.0,0.0283,0.108,0.000461,0.18,0.469,165.961,audio_features,5lwY9q8JMIxzO3WUHdr4RM,spotify:track:5lwY9q8JMIxzO3WUHdr4RM,https://api.spotify.com/v1/tracks/5lwY9q8JMIxzO3WUHdr4RM,https://api.spotify.com/v1/audio-analysis/5lwY9q8JMIxzO3WUHdr4RM,236533.0,4.0,False,3
3677,26 Miles ,The Four Preps,66HLCz8021x20bXxz9nGkG,https://open.spotify.com/track/66HLCz8021x20bXxz9nGkG,,0.64,0.388,9.0,-12.728,1.0,0.0426,0.715,0.00278,0.324,0.376,121.244,audio_features,66HLCz8021x20bXxz9nGkG,spotify:track:66HLCz8021x20bXxz9nGkG,https://api.spotify.com/v1/tracks/66HLCz8021x20bXxz9nGkG,https://api.spotify.com/v1/audio-analysis/66HLCz8021x20bXxz9nGkG,146000.0,4.0,False,5
3678,Somebody Else ,The 1975,5hc71nKsUgtwQ3z52KEKQk,https://open.spotify.com/track/5hc71nKsUgtwQ3z52KEKQk,,0.61,0.788,0.0,-5.724,1.0,0.0585,0.195,0.0142,0.153,0.472,101.045,audio_features,5hc71nKsUgtwQ3z52KEKQk,spotify:track:5hc71nKsUgtwQ3z52KEKQk,https://api.spotify.com/v1/tracks/5hc71nKsUgtwQ3z52KEKQk,https://api.spotify.com/v1/audio-analysis/5hc71nKsUgtwQ3z52KEKQk,347520.0,4.0,False,11
3679,The Lords Favorite ,Iceage,3IT7md2GPWzVo9FvK8Qn0y,https://open.spotify.com/track/3IT7md2GPWzVo9FvK8Qn0y,,0.235,0.93,6.0,-5.687,0.0,0.133,0.000322,0.000103,0.116,0.355,119.564,audio_features,3IT7md2GPWzVo9FvK8Qn0y,spotify:track:3IT7md2GPWzVo9FvK8Qn0y,https://api.spotify.com/v1/tracks/3IT7md2GPWzVo9FvK8Qn0y,https://api.spotify.com/v1/audio-analysis/3IT7md2GPWzVo9FvK8Qn0y,229000.0,4.0,False,13
3680,Year 3000,Jonas Brothers,4zP7ADsgJgHGY6VzxbNp1z,https://open.spotify.com/track/4zP7ADsgJgHGY6VzxbNp1z,,0.659,0.857,11.0,-5.85,1.0,0.0437,0.0045,1.93e-06,0.335,0.798,106.965,audio_features,4zP7ADsgJgHGY6VzxbNp1z,spotify:track:4zP7ADsgJgHGY6VzxbNp1z,https://api.spotify.com/v1/tracks/4zP7ADsgJgHGY6VzxbNp1z,https://api.spotify.com/v1/audio-analysis/4zP7ADsgJgHGY6VzxbNp1z,201960.0,4.0,False,5
3681,Elizabeth ,Slim Whitman,6zJlTQhLSSNVNCdeZaNprZ,https://open.spotify.com/track/6zJlTQhLSSNVNCdeZaNprZ,,0.471,0.399,8.0,-14.386,1.0,0.0293,0.892,0.00821,0.11,0.666,98.512,audio_features,6zJlTQhLSSNVNCdeZaNprZ,spotify:track:6zJlTQhLSSNVNCdeZaNprZ,https://api.spotify.com/v1/tracks/6zJlTQhLSSNVNCdeZaNprZ,https://api.spotify.com/v1/audio-analysis/6zJlTQhLSSNVNCdeZaNprZ,155453.0,4.0,False,12
3682,Esercito Della Salvezza,Piero Umiliani,5NitvFF9MS3XXXNqp8Bxg2,https://open.spotify.com/track/5NitvFF9MS3XXXNqp8Bxg2,,0.626,0.404,0.0,-14.15,1.0,0.0344,0.291,0.973,0.11,0.899,103.766,audio_features,5NitvFF9MS3XXXNqp8Bxg2,spotify:track:5NitvFF9MS3XXXNqp8Bxg2,https://api.spotify.com/v1/tracks/5NitvFF9MS3XXXNqp8Bxg2,https://api.spotify.com/v1/audio-analysis/5NitvFF9MS3XXXNqp8Bxg2,175938.0,4.0,False,11
3683,Kissing the Lipless,The Shins,1iIoUbR480BnaIXi2MPNz1,https://open.spotify.com/track/1iIoUbR480BnaIXi2MPNz1,,0.622,0.423,6.0,-7.274,1.0,0.032,0.228,3.28e-05,0.114,0.146,140.279,audio_features,1iIoUbR480BnaIXi2MPNz1,spotify:track:1iIoUbR480BnaIXi2MPNz1,https://api.spotify.com/v1/tracks/1iIoUbR480BnaIXi2MPNz1,https://api.spotify.com/v1/audio-analysis/1iIoUbR480BnaIXi2MPNz1,199253.0,4.0,False,5
3685,Whitewash,Cheer-Accident,1K6Zbehnile60eXBglpWDe,https://open.spotify.com/track/1K6Zbehnile60eXBglpWDe,,0.355,0.698,2.0,-16.587,1.0,0.0644,0.000248,0.584,0.118,0.336,126.57,audio_features,1K6Zbehnile60eXBglpWDe,spotify:track:1K6Zbehnile60eXBglpWDe,https://api.spotify.com/v1/tracks/1K6Zbehnile60eXBglpWDe,https://api.spotify.com/v1/audio-analysis/1K6Zbehnile60eXBglpWDe,237533.0,4.0,False,12
3687,Beez in the Trap ,Nicki Minaj ,4It00tEYLwpjQtAhqnjCPC,https://open.spotify.com/track/4It00tEYLwpjQtAhqnjCPC,,0.813,0.782,9.0,-6.005,1.0,0.218,0.0227,0.00165,0.0956,0.681,150.003,audio_features,4It00tEYLwpjQtAhqnjCPC,spotify:track:4It00tEYLwpjQtAhqnjCPC,https://api.spotify.com/v1/tracks/4It00tEYLwpjQtAhqnjCPC,https://api.spotify.com/v1/audio-analysis/4It00tEYLwpjQtAhqnjCPC,268493.0,4.0,False,5
3689,Keep The Faith,Bon Jovi ,5EWtBjCLy21d1hY9zdaEe8,https://open.spotify.com/track/5EWtBjCLy21d1hY9zdaEe8,,0.569,0.968,5.0,-3.72,0.0,0.0487,0.00108,0.00153,0.0814,0.568,117.783,audio_features,5EWtBjCLy21d1hY9zdaEe8,spotify:track:5EWtBjCLy21d1hY9zdaEe8,https://api.spotify.com/v1/tracks/5EWtBjCLy21d1hY9zdaEe8,https://api.spotify.com/v1/audio-analysis/5EWtBjCLy21d1hY9zdaEe8,346533.0,4.0,False,6
3690,Plastic People,Birth Control,3Y77q8tf4f5MiVoBsdN6DS,https://open.spotify.com/track/3Y77q8tf4f5MiVoBsdN6DS,,0.411,0.599,2.0,-7.108,0.0,0.0388,0.178,0.374,0.108,0.287,137.913,audio_features,3Y77q8tf4f5MiVoBsdN6DS,spotify:track:3Y77q8tf4f5MiVoBsdN6DS,https://api.spotify.com/v1/tracks/3Y77q8tf4f5MiVoBsdN6DS,https://api.spotify.com/v1/audio-analysis/3Y77q8tf4f5MiVoBsdN6DS,562973.0,4.0,False,7
3691,All You Need Is Hate,The Delgados,6JPp23eYjbibVePaDI1H5O,https://open.spotify.com/track/6JPp23eYjbibVePaDI1H5O,,0.241,0.705,3.0,-5.178,1.0,0.0343,0.151,1.69e-06,0.112,0.289,98.513,audio_features,6JPp23eYjbibVePaDI1H5O,spotify:track:6JPp23eYjbibVePaDI1H5O,https://api.spotify.com/v1/tracks/6JPp23eYjbibVePaDI1H5O,https://api.spotify.com/v1/audio-analysis/6JPp23eYjbibVePaDI1H5O,173733.0,4.0,False,2
3692,My Blood part 2,The Mother Truckers,6KCtkkhGKjOpciDHvCLTdp,https://open.spotify.com/track/6KCtkkhGKjOpciDHvCLTdp,,0.652,0.832,7.0,-8.141,1.0,0.0331,0.0342,5.51e-05,0.187,0.928,120.022,audio_features,6KCtkkhGKjOpciDHvCLTdp,spotify:track:6KCtkkhGKjOpciDHvCLTdp,https://api.spotify.com/v1/tracks/6KCtkkhGKjOpciDHvCLTdp,https://api.spotify.com/v1/audio-analysis/6KCtkkhGKjOpciDHvCLTdp,187667.0,4.0,False,5
3693,Chain Reaction,Substantial,76S4fD5w7M3ISRNc1RFDrH,https://open.spotify.com/track/76S4fD5w7M3ISRNc1RFDrH,,0.966,0.38,1.0,-6.095,1.0,0.215,0.0411,0.0,0.0938,0.53,108.071,audio_features,76S4fD5w7M3ISRNc1RFDrH,spotify:track:76S4fD5w7M3ISRNc1RFDrH,https://api.spotify.com/v1/tracks/76S4fD5w7M3ISRNc1RFDrH,https://api.spotify.com/v1/audio-analysis/76S4fD5w7M3ISRNc1RFDrH,218893.0,4.0,False,11
3694,Visions of Johanna,Bob Dylan,2rslQV48gNv3r9pPrQFPW1,https://open.spotify.com/track/2rslQV48gNv3r9pPrQFPW1,,0.59,0.484,9.0,-10.424,1.0,0.0339,0.321,0.0,0.0625,0.652,93.428,audio_features,2rslQV48gNv3r9pPrQFPW1,spotify:track:2rslQV48gNv3r9pPrQFPW1,https://api.spotify.com/v1/tracks/2rslQV48gNv3r9pPrQFPW1,https://api.spotify.com/v1/audio-analysis/2rslQV48gNv3r9pPrQFPW1,451133.0,4.0,False,2
3695,Curtained Life,Entwine,42sRqVaHE5JMdOGt6IN5M4,https://open.spotify.com/track/42sRqVaHE5JMdOGt6IN5M4,,0.42,0.871,4.0,-4.627,0.0,0.0421,0.000341,0.00268,0.0932,0.391,94.724,audio_features,42sRqVaHE5JMdOGt6IN5M4,spotify:track:42sRqVaHE5JMdOGt6IN5M4,https://api.spotify.com/v1/tracks/42sRqVaHE5JMdOGt6IN5M4,https://api.spotify.com/v1/audio-analysis/42sRqVaHE5JMdOGt6IN5M4,340160.0,4.0,False,13
3696,Out There on the Ice,Cut Copy,4z7Np6aAyIkGDQVQcX7o53,https://open.spotify.com/track/4z7Np6aAyIkGDQVQcX7o53,,0.643,0.878,7.0,-4.961,0.0,0.0448,0.00557,0.201,0.307,0.762,128.009,audio_features,4z7Np6aAyIkGDQVQcX7o53,spotify:track:4z7Np6aAyIkGDQVQcX7o53,https://api.spotify.com/v1/tracks/4z7Np6aAyIkGDQVQcX7o53,https://api.spotify.com/v1/audio-analysis/4z7Np6aAyIkGDQVQcX7o53,298360.0,4.0,False,1
3697,Lift Me Up ,Vince Staples,6mXwoyzrpb4T5Iveoo4k5G,https://open.spotify.com/track/6mXwoyzrpb4T5Iveoo4k5G,,0.664,0.612,1.0,-7.687,1.0,0.0362,0.00186,0.000986,0.126,0.307,120.099,audio_features,6mXwoyzrpb4T5Iveoo4k5G,spotify:track:6mXwoyzrpb4T5Iveoo4k5G,https://api.spotify.com/v1/tracks/6mXwoyzrpb4T5Iveoo4k5G,https://api.spotify.com/v1/audio-analysis/6mXwoyzrpb4T5Iveoo4k5G,271960.0,4.0,False,11
3698,Kiss The Rain,Billie Myers ,4wtHbIS26FOtpjMkaQQ8Zk,https://open.spotify.com/track/4wtHbIS26FOtpjMkaQQ8Zk,,0.455,0.682,9.0,-6.996,1.0,0.041,0.00142,4.96e-05,0.162,0.283,177.997,audio_features,4wtHbIS26FOtpjMkaQQ8Zk,spotify:track:4wtHbIS26FOtpjMkaQQ8Zk,https://api.spotify.com/v1/tracks/4wtHbIS26FOtpjMkaQQ8Zk,https://api.spotify.com/v1/audio-analysis/4wtHbIS26FOtpjMkaQQ8Zk,270160.0,4.0,False,9
3699,Rollin  Stone,Muddy Waters,61K6lqGyrl2Aerk0LjAZem,https://open.spotify.com/track/61K6lqGyrl2Aerk0LjAZem,,0.629,0.0192,4.0,-19.952,1.0,0.0833,0.989,4.3e-05,0.106,0.335,169.254,audio_features,61K6lqGyrl2Aerk0LjAZem,spotify:track:61K6lqGyrl2Aerk0LjAZem,https://api.spotify.com/v1/tracks/61K6lqGyrl2Aerk0LjAZem,https://api.spotify.com/v1/audio-analysis/61K6lqGyrl2Aerk0LjAZem,188160.0,4.0,False,12
3700,You Dont Have to Say You Love Me,Dusty Springfield,0q8nQ0H4ad4KYcZdrTZPux,https://open.spotify.com/track/0q8nQ0H4ad4KYcZdrTZPux,,0.317,0.513,2.0,-9.24,0.0,0.0339,0.455,0.0,0.0719,0.627,111.5,audio_features,0q8nQ0H4ad4KYcZdrTZPux,spotify:track:0q8nQ0H4ad4KYcZdrTZPux,https://api.spotify.com/v1/tracks/0q8nQ0H4ad4KYcZdrTZPux,https://api.spotify.com/v1/audio-analysis/0q8nQ0H4ad4KYcZdrTZPux,170440.0,3.0,False,10
3701,California Girls,The Beach Boys,6bJuuCtXYiwOcKT9s8uRh8,https://open.spotify.com/track/6bJuuCtXYiwOcKT9s8uRh8,,0.503,0.62,11.0,-6.069,1.0,0.0296,0.471,0.0,0.159,0.713,116.599,audio_features,6bJuuCtXYiwOcKT9s8uRh8,spotify:track:6bJuuCtXYiwOcKT9s8uRh8,https://api.spotify.com/v1/tracks/6bJuuCtXYiwOcKT9s8uRh8,https://api.spotify.com/v1/audio-analysis/6bJuuCtXYiwOcKT9s8uRh8,160360.0,4.0,False,2
3702,Nosferatu,The Coral,2VvR4h7NdZMkiQecRastZM,https://open.spotify.com/track/2VvR4h7NdZMkiQecRastZM,,0.345,0.593,9.0,-7.314,0.0,0.0363,0.041,0.00629,0.295,0.673,86.049,audio_features,2VvR4h7NdZMkiQecRastZM,spotify:track:2VvR4h7NdZMkiQecRastZM,https://api.spotify.com/v1/tracks/2VvR4h7NdZMkiQecRastZM,https://api.spotify.com/v1/audio-analysis/2VvR4h7NdZMkiQecRastZM,281565.0,4.0,False,13
3703,Helicopter ,Deerhunter,1hqOqF2CFZoKri1bpqGT1U,https://open.spotify.com/track/1hqOqF2CFZoKri1bpqGT1U,,0.503,0.718,4.0,-7.202,1.0,0.039,0.219,0.511,0.258,0.419,73.989,audio_features,1hqOqF2CFZoKri1bpqGT1U,spotify:track:1hqOqF2CFZoKri1bpqGT1U,https://api.spotify.com/v1/tracks/1hqOqF2CFZoKri1bpqGT1U,https://api.spotify.com/v1/audio-analysis/1hqOqF2CFZoKri1bpqGT1U,298173.0,4.0,False,2
3705,Vreemde Stad,Theuns Jordaan,0gSsZ4wXOdWlVWpVdiaUzi,https://open.spotify.com/track/0gSsZ4wXOdWlVWpVdiaUzi,,0.65,0.433,7.0,-10.278,1.0,0.0334,0.463,1.49e-05,0.104,0.33,99.701,audio_features,0gSsZ4wXOdWlVWpVdiaUzi,spotify:track:0gSsZ4wXOdWlVWpVdiaUzi,https://api.spotify.com/v1/tracks/0gSsZ4wXOdWlVWpVdiaUzi,https://api.spotify.com/v1/audio-analysis/0gSsZ4wXOdWlVWpVdiaUzi,177707.0,4.0,False,5
